tick,sim_time,ambient_temp_c,wind_speed_kmh,readiness,network_online,vehicle_id,lat,lon,speed_kmh,heading_deg,fuel_pct,battery_pct,engine_temp_c,vehicle_status
30,Day 01 00:30,-25.68,12.9,NOMINAL,False,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,78.9,AVAILABLE
30,Day 01 00:30,-25.68,12.9,NOMINAL,False,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.3,AVAILABLE
30,Day 01 00:30,-25.68,12.9,NOMINAL,False,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.3,AVAILABLE
30,Day 01 00:30,-25.68,12.9,NOMINAL,False,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.3,AVAILABLE
30,Day 01 00:30,-25.68,12.9,NOMINAL,False,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.3,AVAILABLE
31,Day 01 00:31,-25.65,14.3,NOMINAL,False,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.3,AVAILABLE
31,Day 01 00:31,-25.65,14.3,NOMINAL,False,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,78.8,AVAILABLE
31,Day 01 00:31,-25.65,14.3,NOMINAL,False,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.3,AVAILABLE
31,Day 01 00:31,-25.65,14.3,NOMINAL,False,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.3,AVAILABLE
31,Day 01 00:31,-25.65,14.3,NOMINAL,False,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.3,AVAILABLE
31,Day 01 00:31,-25.65,14.3,NOMINAL,False,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.3,AVAILABLE
32,Day 01 00:32,-25.6,15.8,NOMINAL,False,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.3,AVAILABLE
32,Day 01 00:32,-25.6,15.8,NOMINAL,False,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,78.7,AVAILABLE
32,Day 01 00:32,-25.6,15.8,NOMINAL,False,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.3,AVAILABLE
32,Day 01 00:32,-25.6,15.8,NOMINAL,False,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.3,AVAILABLE
32,Day 01 00:32,-25.6,15.8,NOMINAL,False,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.3,AVAILABLE
32,Day 01 00:32,-25.6,15.8,NOMINAL,False,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.3,AVAILABLE
33,Day 01 00:33,-25.7,14.9,NOMINAL,False,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.2,AVAILABLE
33,Day 01 00:33,-25.7,14.9,NOMINAL,False,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,78.6,AVAILABLE
33,Day 01 00:33,-25.7,14.9,NOMINAL,False,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.2,AVAILABLE
33,Day 01 00:33,-25.7,14.9,NOMINAL,False,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.2,AVAILABLE
33,Day 01 00:33,-25.7,14.9,NOMINAL,False,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.2,AVAILABLE
33,Day 01 00:33,-25.7,14.9,NOMINAL,False,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.2,AVAILABLE
34,Day 01 00:34,-25.91,15.5,NOMINAL,False,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.1,AVAILABLE
34,Day 01 00:34,-25.91,15.5,NOMINAL,False,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,78.5,AVAILABLE
34,Day 01 00:34,-25.91,15.5,NOMINAL,False,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.1,AVAILABLE
34,Day 01 00:34,-25.91,15.5,NOMINAL,False,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.1,AVAILABLE
34,Day 01 00:34,-25.91,15.5,NOMINAL,False,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.1,AVAILABLE
34,Day 01 00:34,-25.91,15.5,NOMINAL,False,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.1,AVAILABLE
35,Day 01 00:35,-26.13,14.5,NOMINAL,False,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,19.0,AVAILABLE
35,Day 01 00:35,-26.13,14.5,NOMINAL,False,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,78.4,AVAILABLE
35,Day 01 00:35,-26.13,14.5,NOMINAL,False,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,19.0,AVAILABLE
35,Day 01 00:35,-26.13,14.5,NOMINAL,False,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,19.0,AVAILABLE
35,Day 01 00:35,-26.13,14.5,NOMINAL,False,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,19.0,AVAILABLE
35,Day 01 00:35,-26.13,14.5,NOMINAL,False,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,19.0,AVAILABLE
36,Day 01 00:36,-26.0,16.5,NOMINAL,False,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.9,AVAILABLE
36,Day 01 00:36,-26.0,16.5,NOMINAL,False,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,78.3,AVAILABLE
36,Day 01 00:36,-26.0,16.5,NOMINAL,False,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.9,AVAILABLE
36,Day 01 00:36,-26.0,16.5,NOMINAL,False,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,18.9,AVAILABLE
36,Day 01 00:36,-26.0,16.5,NOMINAL,False,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.9,AVAILABLE
36,Day 01 00:36,-26.0,16.5,NOMINAL,False,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.9,AVAILABLE
37,Day 01 00:37,-25.94,15.5,NOMINAL,False,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.9,AVAILABLE
37,Day 01 00:37,-25.94,15.5,NOMINAL,False,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,78.2,AVAILABLE
37,Day 01 00:37,-25.94,15.5,NOMINAL,False,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.9,AVAILABLE
37,Day 01 00:37,-25.94,15.5,NOMINAL,False,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,18.9,AVAILABLE
37,Day 01 00:37,-25.94,15.5,NOMINAL,False,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.9,AVAILABLE
37,Day 01 00:37,-25.94,15.5,NOMINAL,False,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.9,AVAILABLE
38,Day 01 00:38,-25.9,14.7,NOMINAL,False,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.9,AVAILABLE
38,Day 01 00:38,-25.9,14.7,NOMINAL,False,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,78.1,AVAILABLE
38,Day 01 00:38,-25.9,14.7,NOMINAL,False,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.9,AVAILABLE
38,Day 01 00:38,-25.9,14.7,NOMINAL,False,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,18.9,AVAILABLE
38,Day 01 00:38,-25.9,14.7,NOMINAL,False,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.9,AVAILABLE
38,Day 01 00:38,-25.9,14.7,NOMINAL,False,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.9,AVAILABLE
39,Day 01 00:39,-25.99,14.6,NOMINAL,False,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.9,AVAILABLE
39,Day 01 00:39,-25.99,14.6,NOMINAL,False,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,78.0,AVAILABLE
39,Day 01 00:39,-25.99,14.6,NOMINAL,False,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.9,AVAILABLE
39,Day 01 00:39,-25.99,14.6,NOMINAL,False,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,18.9,AVAILABLE
39,Day 01 00:39,-25.99,14.6,NOMINAL,False,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.9,AVAILABLE
39,Day 01 00:39,-25.99,14.6,NOMINAL,False,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.9,AVAILABLE
40,Day 01 00:40,-25.97,14.4,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.9,AVAILABLE
40,Day 01 00:40,-25.97,14.4,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,77.9,AVAILABLE
40,Day 01 00:40,-25.97,14.4,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.9,AVAILABLE
40,Day 01 00:40,-25.97,14.4,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,18.9,AVAILABLE
40,Day 01 00:40,-25.97,14.4,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.9,AVAILABLE
40,Day 01 00:40,-25.97,14.4,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.9,AVAILABLE
41,Day 01 00:41,-26.22,13.9,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.8,AVAILABLE
41,Day 01 00:41,-26.22,13.9,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,77.8,AVAILABLE
41,Day 01 00:41,-26.22,13.9,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.8,AVAILABLE
41,Day 01 00:41,-26.22,13.9,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,18.8,AVAILABLE
41,Day 01 00:41,-26.22,13.9,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.8,AVAILABLE
41,Day 01 00:41,-26.22,13.9,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.8,AVAILABLE
42,Day 01 00:42,-25.95,14.0,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.8,AVAILABLE
42,Day 01 00:42,-25.95,14.0,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,77.7,AVAILABLE
42,Day 01 00:42,-25.95,14.0,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.8,AVAILABLE
42,Day 01 00:42,-25.95,14.0,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,18.8,AVAILABLE
42,Day 01 00:42,-25.95,14.0,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.8,AVAILABLE
42,Day 01 00:42,-25.95,14.0,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.8,AVAILABLE
43,Day 01 00:43,-26.02,12.8,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.8,AVAILABLE
43,Day 01 00:43,-26.02,12.8,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,77.6,AVAILABLE
43,Day 01 00:43,-26.02,12.8,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.8,AVAILABLE
43,Day 01 00:43,-26.02,12.8,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,18.8,AVAILABLE
43,Day 01 00:43,-26.02,12.8,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.8,AVAILABLE
43,Day 01 00:43,-26.02,12.8,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.8,AVAILABLE
44,Day 01 00:44,-26.13,14.9,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.8,AVAILABLE
44,Day 01 00:44,-26.13,14.9,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,77.5,AVAILABLE
44,Day 01 00:44,-26.13,14.9,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.8,AVAILABLE
44,Day 01 00:44,-26.13,14.9,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,18.8,AVAILABLE
44,Day 01 00:44,-26.13,14.9,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.8,AVAILABLE
44,Day 01 00:44,-26.13,14.9,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.8,AVAILABLE
45,Day 01 00:45,-26.0,14.0,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.8,AVAILABLE
45,Day 01 00:45,-26.0,14.0,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,77.4,AVAILABLE
45,Day 01 00:45,-26.0,14.0,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.8,AVAILABLE
45,Day 01 00:45,-26.0,14.0,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,18.8,AVAILABLE
45,Day 01 00:45,-26.0,14.0,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.8,AVAILABLE
45,Day 01 00:45,-26.0,14.0,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.8,AVAILABLE
46,Day 01 00:46,-25.94,13.8,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.8,AVAILABLE
46,Day 01 00:46,-25.94,13.8,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,77.3,AVAILABLE
46,Day 01 00:46,-25.94,13.8,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.8,AVAILABLE
46,Day 01 00:46,-25.94,13.8,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,18.8,AVAILABLE
46,Day 01 00:46,-25.94,13.8,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.8,AVAILABLE
46,Day 01 00:46,-25.94,13.8,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.8,AVAILABLE
47,Day 01 00:47,-26.04,14.2,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.8,AVAILABLE
47,Day 01 00:47,-26.04,14.2,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,77.2,AVAILABLE
47,Day 01 00:47,-26.04,14.2,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.8,AVAILABLE
47,Day 01 00:47,-26.04,14.2,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,18.8,AVAILABLE
47,Day 01 00:47,-26.04,14.2,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.8,AVAILABLE
47,Day 01 00:47,-26.04,14.2,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.8,AVAILABLE
48,Day 01 00:48,-26.22,12.9,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.7,AVAILABLE
48,Day 01 00:48,-26.22,12.9,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,77.1,AVAILABLE
48,Day 01 00:48,-26.22,12.9,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.7,AVAILABLE
48,Day 01 00:48,-26.22,12.9,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,18.7,AVAILABLE
48,Day 01 00:48,-26.22,12.9,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.7,AVAILABLE
48,Day 01 00:48,-26.22,12.9,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.7,AVAILABLE
49,Day 01 00:49,-25.98,13.1,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.7,AVAILABLE
49,Day 01 00:49,-25.98,13.1,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,77.0,AVAILABLE
49,Day 01 00:49,-25.98,13.1,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.7,AVAILABLE
49,Day 01 00:49,-25.98,13.1,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,18.7,AVAILABLE
49,Day 01 00:49,-25.98,13.1,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.7,AVAILABLE
49,Day 01 00:49,-25.98,13.1,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.7,AVAILABLE
50,Day 01 00:50,-25.94,14.4,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.7,AVAILABLE
50,Day 01 00:50,-25.94,14.4,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,76.9,AVAILABLE
50,Day 01 00:50,-25.94,14.4,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.7,AVAILABLE
50,Day 01 00:50,-25.94,14.4,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,18.7,AVAILABLE
50,Day 01 00:50,-25.94,14.4,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.7,AVAILABLE
50,Day 01 00:50,-25.94,14.4,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.7,AVAILABLE
51,Day 01 00:51,-26.0,15.5,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.7,AVAILABLE
51,Day 01 00:51,-26.0,15.5,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,76.8,AVAILABLE
51,Day 01 00:51,-26.0,15.5,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.7,AVAILABLE
51,Day 01 00:51,-26.0,15.5,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,18.7,AVAILABLE
51,Day 01 00:51,-26.0,15.5,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.7,AVAILABLE
51,Day 01 00:51,-26.0,15.5,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.7,AVAILABLE
52,Day 01 00:52,-25.77,15.7,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.7,AVAILABLE
52,Day 01 00:52,-25.77,15.7,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,76.7,AVAILABLE
52,Day 01 00:52,-25.77,15.7,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.7,AVAILABLE
52,Day 01 00:52,-25.77,15.7,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,18.7,AVAILABLE
52,Day 01 00:52,-25.77,15.7,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.7,AVAILABLE
52,Day 01 00:52,-25.77,15.7,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.7,AVAILABLE
53,Day 01 00:53,-25.97,17.3,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.7,AVAILABLE
53,Day 01 00:53,-25.97,17.3,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,76.6,AVAILABLE
53,Day 01 00:53,-25.97,17.3,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.7,AVAILABLE
53,Day 01 00:53,-25.97,17.3,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,18.7,AVAILABLE
53,Day 01 00:53,-25.97,17.3,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.7,AVAILABLE
53,Day 01 00:53,-25.97,17.3,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.7,AVAILABLE
54,Day 01 00:54,-26.0,16.9,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.7,AVAILABLE
54,Day 01 00:54,-26.0,16.9,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,76.5,AVAILABLE
54,Day 01 00:54,-26.0,16.9,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.7,AVAILABLE
54,Day 01 00:54,-26.0,16.9,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,18.7,AVAILABLE
54,Day 01 00:54,-26.0,16.9,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.7,AVAILABLE
54,Day 01 00:54,-26.0,16.9,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.7,AVAILABLE
55,Day 01 00:55,-26.17,16.0,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.7,AVAILABLE
55,Day 01 00:55,-26.17,16.0,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,76.4,AVAILABLE
55,Day 01 00:55,-26.17,16.0,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.7,AVAILABLE
55,Day 01 00:55,-26.17,16.0,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,18.7,AVAILABLE
55,Day 01 00:55,-26.17,16.0,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.7,AVAILABLE
55,Day 01 00:55,-26.17,16.0,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.7,AVAILABLE
56,Day 01 00:56,-26.23,16.0,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.7,AVAILABLE
56,Day 01 00:56,-26.23,16.0,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,76.3,AVAILABLE
56,Day 01 00:56,-26.23,16.0,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.7,AVAILABLE
56,Day 01 00:56,-26.23,16.0,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,18.7,AVAILABLE
56,Day 01 00:56,-26.23,16.0,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.7,AVAILABLE
56,Day 01 00:56,-26.23,16.0,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.7,AVAILABLE
57,Day 01 00:57,-26.18,17.4,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.7,AVAILABLE
57,Day 01 00:57,-26.18,17.4,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,76.2,AVAILABLE
57,Day 01 00:57,-26.18,17.4,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.7,AVAILABLE
57,Day 01 00:57,-26.18,17.4,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,18.7,AVAILABLE
57,Day 01 00:57,-26.18,17.4,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.7,AVAILABLE
57,Day 01 00:57,-26.18,17.4,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.7,AVAILABLE
58,Day 01 00:58,-26.08,15.3,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.7,AVAILABLE
58,Day 01 00:58,-26.08,15.3,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,76.1,AVAILABLE
58,Day 01 00:58,-26.08,15.3,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.7,AVAILABLE
58,Day 01 00:58,-26.08,15.3,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,18.7,AVAILABLE
58,Day 01 00:58,-26.08,15.3,NOMINAL,True,SKIDOO-02,-69.75,39.58,0.0,0.0,96.66666666666667,99.0,18.7,AVAILABLE
58,Day 01 00:58,-26.08,15.3,NOMINAL,True,BULLY-01,-69.75,39.58,0.0,0.0,91.42857142857143,100.0,18.7,AVAILABLE
59,Day 01 00:59,-26.21,14.1,NOMINAL,True,HELI-01,-69.75,39.58,0.0,0.0,92.85714285714286,100.0,18.7,AVAILABLE
59,Day 01 00:59,-26.21,14.1,NOMINAL,True,VEH-01-SNOWCAT,-69.78,39.65,0.0,137.3,93.852,99.84,76.0,AVAILABLE
59,Day 01 00:59,-26.21,14.1,NOMINAL,True,VEH-02-SNOWCAT,-69.75,39.58,0.0,0.0,100.0,100.0,18.7,AVAILABLE
59,Day 01 00:59,-26.21,14.1,NOMINAL,True,SKIDOO-01,-69.78,39.65,0.0,0.0,91.66666666666666,98.0,18.7,AVAILABLE
